product,sales,region,date
pink morsel,1623.0,south,2020-01-10
pink morsel,1653.0,west,2020-01-10
pink morsel,1533.0,east,2020-01-11
pink morsel,1659.0,north,2020-01-11
pink morsel,1755.0,south,2020-01-11
pink morsel,1557.0,west,2020-01-11
pink morsel,1638.0,east,2020-01-12
pink morsel,1527.0,north,2020-01-12
pink morsel,1614.0,south,2020-01-12
pink morsel,1704.0,west,2020-01-12
pink morsel,1782.0,east,2020-01-13
pink morsel,1650.0,north,2020-01-13
pink morsel,1656.0,south,2020-01-13
pink morsel,1527.0,west,2020-01-13
pink morsel,1749.0,east,2020-01-14
pink morsel,1578.0,north,2020-01-14
pink morsel,1767.0,south,2020-01-14
pink morsel,1524.0,west,2020-01-14
pink morsel,1740.0,east,2020-01-15
pink morsel,1719.0,north,2020-01-15
pink morsel,1695.0,south,2020-01-15
pink morsel,1533.0,west,2020-01-15
pink morsel,1677.0,east,2020-01-16
pink morsel,1653.0,north,2020-01-16
pink morsel,1560.0,south,2020-01-16
pink morsel,1539.0,west,2020-01-16
pink morsel,1743.0,east,2020-01-17
pink morsel,1713.0,north,2020-01-17
pink morsel,1554.0,south,2020-01-17
pink morsel,1701.0,west,2020-01-17
pink morsel,1698.0,east,2020-01-18
pink morsel,1587.0,north,2020-01-18
pink morsel,1512.0,south,2020-01-18
pink morsel,1746.0,west,2020-01-18
pink morsel,1782.0,east,2020-01-19
pink morsel,1554.0,north,2020-01-19
pink morsel,1554.0,south,2020-01-19
pink morsel,1782.0,west,2020-01-19
pink morsel,1545.0,east,2020-01-20
pink morsel,1764.0,north,2020-01-20
pink morsel,1620.0,south,2020-01-20
pink morsel,1722.0,west,2020-01-20
pink morsel,1737.0,east,2020-01-21
pink morsel,1503.0,north,2020-01-21
pink morsel,1530.0,south,2020-01-21
pink morsel,1692.0,west,2020-01-21
pink morsel,1779.0,east,2020-01-22
pink morsel,1542.0,north,2020-01-22
pink morsel,1758.0,south,2020-01-22
pink morsel,1593.0,west,2020-01-22
pink morsel,1662.0,east,2020-01-23
pink morsel,1686.0,north,2020-01-23
pink morsel,1749.0,south,2020-01-23
pink morsel,1569.0,west,2020-01-23
pink morsel,1716.0,east,2020-01-24
pink morsel,1590.0,north,2020-01-24
pink morsel,1665.0,south,2020-01-24
pink morsel,1704.0,west,2020-01-24
pink morsel,1758.0,east,2020-01-25
pink morsel,1632.0,north,2020-01-25
pink morsel,1581.0,south,2020-01-25
pink morsel,1641.0,west,2020-01-25
pink morsel,1728.0,east,2020-01-26
pink morsel,1731.0,north,2020-01-26
pink morsel,1677.0,south,2020-01-26
pink morsel,1755.0,west,2020-01-26
pink morsel,1797.0,east,2020-01-27
pink morsel,1611.0,north,2020-01-27
pink morsel,1593.0,south,2020-01-27
pink morsel,1560.0,west,2020-01-27
pink morsel,1611.0,east,2020-01-28
pink morsel,1530.0,north,2020-01-28
pink morsel,1770.0,south,2020-01-28
pink morsel,1701.0,west,2020-01-28
pink morsel,1713.0,east,2020-01-29
pink morsel,1617.0,north,2020-01-29
pink morsel,1515.0,south,2020-01-29
pink morsel,1500.0,west,2020-01-29
pink morsel,1743.0,east,2020-01-30
pink morsel,1632.0,north,2020-01-30
pink morsel,1713.0,south,2020-01-30
pink morsel,1587.0,west,2020-01-30
pink morsel,1653.0,east,2020-01-31
pink morsel,1749.0,north,2020-01-31
pink morsel,1533.0,south,2020-01-31
pink morsel,1512.0,west,2020-01-31
pink morsel,1701.0,east,2020-02-01
pink morsel,1518.0,north,2020-02-01
pink morsel,1623.0,south,2020-02-01
pink morsel,1596.0,west,2020-02-01
pink morsel,1659.0,east,2020-02-02
pink morsel,1746.0,north,2020-02-02
pink morsel,1536.0,south,2020-02-02
pink morsel,1524.0,west,2020-02-02
pink morsel,1755.0,east,2020-02-03
pink morsel,1782.0,north,2020-02-03
pink morsel,1632.0,south,2020-02-03
pink morsel,1650.0,west,2020-02-03
pink morsel,1800.0,east,2020-02-04
pink morsel,1680.0,north,2020-02-04
pink morsel,1701.0,south,2020-02-04
pink morsel,1740.0,west,2020-02-04
pink morsel,1536.0,east,2020-02-05
pink morsel,1563.0,north,2020-02-05
pink morsel,1788.0,south,2020-02-05
pink morsel,1764.0,west,2020-02-05
pink morsel,1626.0,east,2020-02-06
pink morsel,1512.0,north,2020-02-06
pink morsel,1560.0,south,2020-02-06
pink morsel,1797.0,west,2020-02-06
pink morsel,1713.0,east,2020-02-07
pink morsel,1779.0,north,2020-02-07
pink morsel,1683.0,south,2020-02-07
pink morsel,1794.0,west,2020-02-07
pink morsel,1596.0,east,2020-02-08
pink morsel,1584.0,north,2020-02-08
pink morsel,1647.0,south,2020-02-08
pink morsel,1515.0,west,2020-02-08
pink morsel,1794.0,east,2020-02-09
pink morsel,1533.0,north,2020-02-09
pink morsel,1608.0,south,2020-02-09
pink morsel,1578.0,west,2020-02-09
pink morsel,1779.0,east,2020-02-10
pink morsel,1701.0,north,2020-02-10
pink morsel,1617.0,south,2020-02-10
pink morsel,1785.0,west,2020-02-10
pink morsel,1551.0,east,2020-02-11
pink morsel,1680.0,north,2020-02-11
pink morsel,1590.0,south,2020-02-11
pink morsel,1587.0,west,2020-02-11
pink morsel,1599.0,east,2020-02-12
pink morsel,1749.0,north,2020-02-12
pink morsel,1701.0,south,2020-02-12
pink morsel,1506.0,west,2020-02-12
pink morsel,1749.0,east,2020-02-13
pink morsel,1596.0,north,2020-02-13
pink morsel,1800.0,south,2020-02-13
pink morsel,1674.0,west,2020-02-13
pink morsel,1542.0,east,2020-02-14
pink morsel,1782.0,north,2020-02-14
pink morsel,1647.0,south,2020-02-14
pink morsel,1656.0,west,2020-02-14
pink morsel,1722.0,east,2020-02-15
pink morsel,1581.0,north,2020-02-15
pink morsel,1713.0,south,2020-02-15
pink morsel,1686.0,west,2020-02-15
pink morsel,1503.0,east,2020-02-16
pink morsel,1728.0,north,2020-02-16
pink morsel,1755.0,south,2020-02-16
pink morsel,1602.0,west,2020-02-16
pink morsel,1548.0,east,2020-02-17
pink morsel,1605.0,north,2020-02-17
pink morsel,1719.0,south,2020-02-17
pink morsel,1626.0,west,2020-02-17
pink morsel,1650.0,east,2020-02-18
pink morsel,1551.0,north,2020-02-18
pink morsel,1662.0,south,2020-02-18
pink morsel,1788.0,west,2020-02-18
pink morsel,1656.0,east,2020-02-19
pink morsel,1536.0,north,2020-02-19
pink morsel,1551.0,south,2020-02-19
pink morsel,1644.0,west,2020-02-19
pink morsel,1509.0,east,2020-02-20
pink morsel,1692.0,north,2020-02-20
pink morsel,1518.0,south,2020-02-20
pink morsel,1674.0,west,2020-02-20
pink morsel,1794.0,east,2020-02-21
pink morsel,1521.0,north,2020-02-21
pink morsel,1632.0,south,2020-02-21
pink morsel,1689.0,west,2020-02-21
pink morsel,1776.0,east,2020-02-22
pink morsel,1692.0,north,2020-02-22
pink morsel,1662.0,south,2020-02-22
pink morsel,1710.0,west,2020-02-22
pink morsel,1767.0,east,2020-02-23
pink morsel,1569.0,north,2020-02-23
pink morsel,1704.0,south,2020-02-23
pink morsel,1767.0,west,2020-02-23
pink morsel,1578.0,east,2020-02-24
pink morsel,1542.0,north,2020-02-24
pink morsel,1707.0,south,2020-02-24
pink morsel,1521.0,west,2020-02-24
pink morsel,1602.0,east,2020-02-25
pink morsel,1764.0,north,2020-02-25
pink morsel,1683.0,south,2020-02-25
pink morsel,1755.0,west,2020-02-25
pink morsel,1692.0,east,2020-02-26
pink morsel,1650.0,north,2020-02-26
pink morsel,1629.0,south,2020-02-26
pink morsel,1542.0,west,2020-02-26
pink morsel,1635.0,east,2020-02-27
pink morsel,1629.0,north,2020-02-27
pink morsel,1587.0,south,2020-02-27
pink morsel,1653.0,west,2020-02-27
pink morsel,1545.0,east,2020-02-28
pink morsel,1596.0,north,2020-02-28
pink morsel,1524.0,south,2020-02-28
pink morsel,1707.0,west,2020-02-28
pink morsel,1686.0,east,2020-02-29
pink morsel,1509.0,north,2020-02-29
pink morsel,1509.0,south,2020-02-29
pink morsel,1785.0,west,2020-02-29
pink morsel,1785.0,east,2020-03-01
pink morsel,1635.0,north,2020-03-01
pink morsel,1752.0,south,2020-03-01
pink morsel,1755.0,west,2020-03-01
pink morsel,1599.0,east,2020-03-02
pink morsel,1707.0,north,2020-03-02
pink morsel,1701.0,south,2020-03-02
pink morsel,1782.0,west,2020-03-02
pink morsel,1530.0,east,2020-03-03
pink morsel,1677.0,north,2020-03-03
pink morsel,1719.0,south,2020-03-03
pink morsel,1776.0,west,2020-03-03
pink morsel,1596.0,east,2020-03-04
pink morsel,1674.0,north,2020-03-04
pink morsel,1641.0,south,2020-03-04
pink morsel,1506.0,west,2020-03-04
pink morsel,1593.0,east,2020-03-05
pink morsel,1692.0,north,2020-03-05
pink morsel,1623.0,south,2020-03-05
pink morsel,1551.0,west,2020-03-05
pink morsel,1530.0,east,2020-03-06
pink morsel,1728.0,north,2020-03-06
pink morsel,1608.0,south,2020-03-06
pink morsel,1791.0,west,2020-03-06
pink morsel,1548.0,east,2020-03-07
pink morsel,1704.0,north,2020-03-07
pink morsel,1653.0,south,2020-03-07
pink morsel,1626.0,west,2020-03-07
pink morsel,1530.0,east,2020-03-08
pink morsel,1695.0,north,2020-03-08
pink morsel,1590.0,south,2020-03-08
pink morsel,1644.0,west,2020-03-08
pink morsel,1776.0,east,2020-03-09
pink morsel,1611.0,north,2020-03-09
pink morsel,1617.0,south,2020-03-09
pink morsel,1641.0,west,2020-03-09
pink morsel,1773.0,east,2020-03-10
pink morsel,1740.0,north,2020-03-10
pink morsel,1590.0,south,2020-03-10
pink morsel,1641.0,west,2020-03-10
pink morsel,1650.0,east,2020-03-11
pink morsel,1527.0,north,2020-03-11
pink morsel,1755.0,south,2020-03-11
pink morsel,1593.0,west,2020-03-11
pink morsel,1500.0,east,2020-03-12
pink morsel,1548.0,north,2020-03-12
pink morsel,1623.0,south,2020-03-12
pink morsel,1569.0,west,2020-03-12
pink morsel,1710.0,east,2020-03-13
pink morsel,1647.0,north,2020-03-13
pink morsel,1662.0,south,2020-03-13
pink morsel,1719.0,west,2020-03-13
pink morsel,1566.0,east,2020-03-14
pink morsel,1590.0,north,2020-03-14
pink morsel,1539.0,south,2020-03-14
pink morsel,1770.0,west,2020-03-14
pink morsel,1641.0,east,2020-03-15
pink morsel,1722.0,north,2020-03-15
pink morsel,1524.0,south,2020-03-15
pink morsel,1662.0,west,2020-03-15
pink morsel,1569.0,east,2020-03-16
pink morsel,1716.0,north,2020-03-16
pink morsel,1611.0,south,2020-03-16
pink morsel,1797.0,west,2020-03-16
pink morsel,1776.0,east,2020-03-17
pink morsel,1698.0,north,2020-03-17
pink morsel,1581.0,south,2020-03-17
pink morsel,1644.0,west,2020-03-17
pink morsel,1533.0,east,2020-03-18
pink morsel,1563.0,north,2020-03-18
pink morsel,1707.0,south,2020-03-18
pink morsel,1572.0,west,2020-03-18
pink morsel,1521.0,east,2020-03-19
pink morsel,1623.0,north,2020-03-19
pink morsel,1698.0,south,2020-03-19
pink morsel,1707.0,west,2020-03-19
pink morsel,1662.0,east,2020-03-20
pink morsel,1587.0,north,2020-03-20
pink morsel,1776.0,south,2020-03-20
pink morsel,1578.0,west,2020-03-20
pink morsel,1602.0,east,2020-03-21
pink morsel,1554.0,north,2020-03-21
pink morsel,1515.0,south,2020-03-21
pink morsel,1557.0,west,2020-03-21
pink morsel,1617.0,east,2020-03-22
pink morsel,1521.0,north,2020-03-22
pink morsel,1740.0,south,2020-03-22
pink morsel,1647.0,west,2020-03-22
pink morsel,1725.0,east,2020-03-23
pink morsel,1551.0,north,2020-03-23
pink morsel,1500.0,south,2020-03-23
pink morsel,1563.0,west,2020-03-23
pink morsel,1632.0,east,2020-03-24
pink morsel,1791.0,north,2020-03-24
pink morsel,1578.0,south,2020-03-24
pink morsel,1674.0,west,2020-03-24
pink morsel,1644.0,east,2020-03-25
pink morsel,1617.0,north,2020-03-25
pink morsel,1509.0,south,2020-03-25
pink morsel,1542.0,west,2020-03-25
pink morsel,1710.0,east,2020-03-26
pink morsel,1650.0,north,2020-03-26
pink morsel,1758.0,south,2020-03-26
pink morsel,1737.0,west,2020-03-26
pink morsel,1560.0,east,2020-03-27
pink morsel,1779.0,north,2020-03-27
pink morsel,1743.0,south,2020-03-27
pink morsel,1719.0,west,2020-03-27
pink morsel,1683.0,east,2020-03-28
pink morsel,1689.0,north,2020-03-28
pink morsel,1605.0,south,2020-03-28
pink morsel,1518.0,west,2020-03-28
pink morsel,1704.0,east,2020-03-29
pink morsel,1665.0,north,2020-03-29
pink morsel,1671.0,south,2020-03-29
pink morsel,1731.0,west,2020-03-29
pink morsel,1659.0,east,2020-03-30
pink morsel,1653.0,north,2020-03-30
pink morsel,1542.0,south,2020-03-30
pink morsel,1650.0,west,2020-03-30
pink morsel,1725.0,east,2020-03-31
pink morsel,1773.0,north,2020-03-31
pink morsel,1647.0,south,2020-03-31
pink morsel,1644.0,west,2020-03-31
pink morsel,1719.0,east,2020-04-01
pink morsel,1767.0,north,2020-04-01
pink morsel,1728.0,south,2020-04-01
pink morsel,1677.0,west,2020-04-01
pink morsel,1689.0,east,2020-04-02
pink morsel,1686.0,north,2020-04-02
pink morsel,1527.0,south,2020-04-02
pink morsel,1686.0,west,2020-04-02
pink morsel,1755.0,east,2020-04-03
pink morsel,1641.0,north,2020-04-03
pink morsel,1665.0,south,2020-04-03
pink morsel,1551.0,west,2020-04-03
pink morsel,1536.0,east,2020-04-04
pink morsel,1665.0,north,2020-04-04
pink morsel,1527.0,south,2020-04-04
pink morsel,1656.0,west,2020-04-04
pink morsel,1602.0,east,2020-04-05
pink morsel,1563.0,north,2020-04-05
pink morsel,1554.0,south,2020-04-05
pink morsel,1737.0,west,2020-04-05
pink morsel,1572.0,east,2020-04-06
pink morsel,1506.0,north,2020-04-06
pink morsel,1755.0,south,2020-04-06
pink morsel,1608.0,west,2020-04-06
pink morsel,1788.0,east,2020-04-07
pink morsel,1722.0,north,2020-04-07
pink morsel,1788.0,south,2020-04-07
pink morsel,1587.0,west,2020-04-07
pink morsel,1731.0,east,2020-04-08
pink morsel,1677.0,north,2020-04-08
pink morsel,1725.0,south,2020-04-08
pink morsel,1518.0,west,2020-04-08
pink morsel,1662.0,east,2020-04-09
pink morsel,1737.0,north,2020-04-09
pink morsel,1797.0,south,2020-04-09
pink morsel,1662.0,west,2020-04-09
pink morsel,1653.0,east,2020-04-10
pink morsel,1716.0,north,2020-04-10
pink morsel,1596.0,south,2020-04-10
pink morsel,1635.0,west,2020-04-10
pink morsel,1755.0,east,2020-04-11
pink morsel,1782.0,north,2020-04-11
pink morsel,1773.0,south,2020-04-11
pink morsel,1719.0,west,2020-04-11
pink morsel,1665.0,east,2020-04-12
pink morsel,1737.0,north,2020-04-12
pink morsel,1548.0,south,2020-04-12
pink morsel,1659.0,west,2020-04-12
pink morsel,1509.0,east,2020-04-13
pink morsel,1659.0,north,2020-04-13
pink morsel,1575.0,south,2020-04-13
pink morsel,1767.0,west,2020-04-13
pink morsel,1575.0,east,2020-04-14
pink morsel,1509.0,north,2020-04-14
pink morsel,1527.0,south,2020-04-14
pink morsel,1620.0,west,2020-04-14
pink morsel,1773.0,east,2020-04-15
pink morsel,1623.0,north,2020-04-15
pink morsel,1623.0,south,2020-04-15
pink morsel,1743.0,west,2020-04-15
pink morsel,1713.0,east,2020-04-16
pink morsel,1719.0,north,2020-04-16
pink morsel,1782.0,south,2020-04-16
pink morsel,1593.0,west,2020-04-16
pink morsel,1569.0,east,2020-04-17
pink morsel,1716.0,north,2020-04-17
pink morsel,1686.0,south,2020-04-17
pink morsel,1704.0,west,2020-04-17
pink morsel,1587.0,east,2020-04-18
pink morsel,1554.0,north,2020-04-18
pink morsel,1545.0,south,2020-04-18
pink morsel,1800.0,west,2020-04-18
pink morsel,1800.0,east,2020-04-19
pink morsel,1635.0,north,2020-04-19
pink morsel,1620.0,south,2020-04-19
pink morsel,1641.0,west,2020-04-19
pink morsel,1626.0,east,2020-04-20
pink morsel,1635.0,north,2020-04-20
pink morsel,1527.0,south,2020-04-20
pink morsel,1716.0,west,2020-04-20
pink morsel,1605.0,east,2020-04-21
pink morsel,1755.0,north,2020-04-21
pink morsel,1755.0,south,2020-04-21
pink morsel,1779.0,west,2020-04-21
pink morsel,1797.0,east,2020-04-22
pink morsel,1566.0,north,2020-04-22
pink morsel,1566.0,south,2020-04-22
pink morsel,1770.0,west,2020-04-22
pink morsel,1767.0,east,2020-04-23
pink morsel,1731.0,north,2020-04-23
pink morsel,1551.0,south,2020-04-23
pink morsel,1626.0,west,2020-04-23
pink morsel,1542.0,east,2020-04-24
pink morsel,1659.0,north,2020-04-24
pink morsel,1710.0,south,2020-04-24
pink morsel,1569.0,west,2020-04-24
pink morsel,1668.0,east,2020-04-25
pink morsel,1776.0,north,2020-04-25
pink morsel,1578.0,south,2020-04-25
pink morsel,1527.0,west,2020-04-25
pink morsel,1710.0,east,2020-04-26
pink morsel,1770.0,north,2020-04-26
pink morsel,1623.0,south,2020-04-26
pink morsel,1731.0,west,2020-04-26
pink morsel,1719.0,east,2020-04-27
pink morsel,1740.0,north,2020-04-27
pink morsel,1632.0,south,2020-04-27
pink morsel,1500.0,west,2020-04-27
pink morsel,1623.0,east,2020-04-28
pink morsel,1512.0,north,2020-04-28
pink morsel,1605.0,south,2020-04-28
pink morsel,1533.0,west,2020-04-28
pink morsel,1545.0,east,2020-04-29
pink morsel,1683.0,north,2020-04-29
pink morsel,1734.0,south,2020-04-29
pink morsel,1587.0,west,2020-04-29
pink morsel,1632.0,east,2020-04-30
pink morsel,1578.0,north,2020-04-30
pink morsel,1650.0,south,2020-04-30
pink morsel,1713.0,west,2020-04-30
pink morsel,1764.0,east,2020-05-01
pink morsel,1650.0,north,2020-05-01
pink morsel,1794.0,south,2020-05-01
pink morsel,1797.0,west,2020-05-01
pink morsel,1695.0,east,2020-05-02
pink morsel,1626.0,north,2020-05-02
pink morsel,1794.0,south,2020-05-02
pink morsel,1740.0,west,2020-05-02
pink morsel,1599.0,east,2020-05-03
pink morsel,1758.0,north,2020-05-03
pink morsel,1785.0,south,2020-05-03
pink morsel,1689.0,west,2020-05-03
pink morsel,1590.0,east,2020-05-04
pink morsel,1527.0,north,2020-05-04
pink morsel,1710.0,south,2020-05-04
pink morsel,1653.0,west,2020-05-04
pink morsel,1755.0,east,2020-05-05
pink morsel,1518.0,north,2020-05-05
pink morsel,1632.0,south,2020-05-05
pink morsel,1551.0,west,2020-05-05
pink morsel,1692.0,east,2020-05-06
pink morsel,1767.0,north,2020-05-06
pink morsel,1605.0,south,2020-05-06
pink morsel,1794.0,west,2020-05-06
pink morsel,1575.0,east,2020-05-07
pink morsel,1695.0,north,2020-05-07
pink morsel,1737.0,south,2020-05-07
pink morsel,1509.0,west,2020-05-07
pink morsel,1590.0,east,2020-05-08
pink morsel,1590.0,north,2020-05-08
pink morsel,1500.0,south,2020-05-08
pink morsel,1638.0,west,2020-05-08
pink morsel,1725.0,east,2020-05-09
pink morsel,1761.0,north,2020-05-09
pink morsel,1590.0,south,2020-05-09
pink morsel,1551.0,west,2020-05-09
pink morsel,1794.0,east,2020-05-10
pink morsel,1644.0,north,2020-05-10
pink morsel,1779.0,south,2020-05-10
pink morsel,1638.0,west,2020-05-10
pink morsel,1692.0,east,2020-05-11
pink morsel,1644.0,north,2020-05-11
pink morsel,1647.0,south,2020-05-11
pink morsel,1623.0,west,2020-05-11
pink morsel,1731.0,east,2020-05-12
pink morsel,1722.0,north,2020-05-12
pink morsel,1551.0,south,2020-05-12
pink morsel,1701.0,west,2020-05-12
pink morsel,1764.0,east,2020-05-13
pink morsel,1500.0,north,2020-05-13
pink morsel,1764.0,south,2020-05-13
pink morsel,1635.0,west,2020-05-13
pink morsel,1512.0,east,2020-05-14
pink morsel,1767.0,north,2020-05-14
pink morsel,1551.0,south,2020-05-14
pink morsel,1686.0,west,2020-05-14
pink morsel,1608.0,east,2020-05-15
pink morsel,1662.0,north,2020-05-15
pink morsel,1512.0,south,2020-05-15
pink morsel,1611.0,west,2020-05-15
pink morsel,1707.0,east,2020-05-16
pink morsel,1566.0,north,2020-05-16
pink morsel,1773.0,south,2020-05-16
pink morsel,1752.0,west,2020-05-16
pink morsel,1536.0,east,2020-05-17
pink morsel,1551.0,north,2020-05-17
pink morsel,1503.0,south,2020-05-17
pink morsel,1728.0,west,2020-05-17
pink morsel,1698.0,east,2020-05-18
pink morsel,1692.0,north,2020-05-18
pink morsel,1521.0,south,2020-05-18
pink morsel,1791.0,west,2020-05-18
pink morsel,1617.0,east,2020-05-19
pink morsel,1605.0,north,2020-05-19
pink morsel,1761.0,south,2020-05-19
pink morsel,1503.0,west,2020-05-19
pink morsel,1506.0,east,2020-05-20
pink morsel,1548.0,north,2020-05-20
pink morsel,1734.0,south,2020-05-20
pink morsel,1533.0,west,2020-05-20
pink morsel,1509.0,east,2020-05-21
pink morsel,1590.0,north,2020-05-21
pink morsel,1707.0,south,2020-05-21
pink morsel,1653.0,west,2020-05-21
pink morsel,1635.0,east,2020-05-22
pink morsel,1572.0,north,2020-05-22
pink morsel,1563.0,south,2020-05-22
pink morsel,1734.0,west,2020-05-22
pink morsel,1689.0,east,2020-05-23
pink morsel,1587.0,north,2020-05-23
pink morsel,1506.0,south,2020-05-23
pink morsel,1701.0,west,2020-05-23
pink morsel,1722.0,east,2020-05-24
pink morsel,1707.0,north,2020-05-24
pink morsel,1557.0,south,2020-05-24
pink morsel,1629.0,west,2020-05-24
pink morsel,1614.0,east,2020-05-25
pink morsel,1611.0,north,2020-05-25
pink morsel,1515.0,south,2020-05-25
pink morsel,1593.0,west,2020-05-25
pink morsel,1794.0,east,2020-05-26
pink morsel,1719.0,north,2020-05-26
pink morsel,1506.0,south,2020-05-26
pink morsel,1731.0,west,2020-05-26
pink morsel,1563.0,east,2020-05-27
pink morsel,1662.0,north,2020-05-27
pink morsel,1728.0,south,2020-05-27
pink morsel,1662.0,west,2020-05-27
pink morsel,1557.0,east,2020-05-28
pink morsel,1647.0,north,2020-05-28
pink morsel,1638.0,south,2020-05-28
pink morsel,1518.0,west,2020-05-28
pink morsel,1707.0,east,2020-05-29
pink morsel,1560.0,north,2020-05-29
pink morsel,1656.0,south,2020-05-29
pink morsel,1767.0,west,2020-05-29
pink morsel,1653.0,east,2020-05-30
pink morsel,1671.0,north,2020-05-30
pink morsel,1686.0,south,2020-05-30
pink morsel,1647.0,west,2020-05-30
pink morsel,1533.0,east,2020-05-31
pink morsel,1524.0,north,2020-05-31
pink morsel,1503.0,south,2020-05-31
pink morsel,1785.0,west,2020-05-31
pink morsel,1560.0,east,2020-06-01
pink morsel,1731.0,north,2020-06-01
pink morsel,1782.0,south,2020-06-01
pink morsel,1782.0,west,2020-06-01
pink morsel,1605.0,east,2020-06-02
pink morsel,1500.0,north,2020-06-02
pink morsel,1728.0,south,2020-06-02
pink morsel,1614.0,west,2020-06-02
pink morsel,1797.0,east,2020-06-03
pink morsel,1782.0,north,2020-06-03
pink morsel,1638.0,south,2020-06-03
pink morsel,1641.0,west,2020-06-03
pink morsel,1599.0,east,2020-06-04
pink morsel,1650.0,north,2020-06-04
pink morsel,1536.0,south,2020-06-04
pink morsel,1740.0,west,2020-06-04
pink morsel,1662.0,east,2020-06-05
pink morsel,1749.0,north,2020-06-05
pink morsel,1581.0,south,2020-06-05
pink morsel,1509.0,west,2020-06-05
pink morsel,1746.0,east,2020-06-06
pink morsel,1596.0,north,2020-06-06
pink morsel,1638.0,south,2020-06-06
pink morsel,1611.0,west,2020-06-06
pink morsel,1734.0,east,2020-06-07
pink morsel,1602.0,north,2020-06-07
pink morsel,1722.0,south,2020-06-07
pink morsel,1749.0,west,2020-06-07
pink morsel,1560.0,east,2020-06-08
pink morsel,1548.0,north,2020-06-08
pink morsel,1647.0,south,2020-06-08
pink morsel,1542.0,west,2020-06-08
pink morsel,1674.0,east,2020-06-09
pink morsel,1617.0,north,2020-06-09
pink morsel,1659.0,south,2020-06-09
pink morsel,1524.0,west,2020-06-09
pink morsel,1563.0,east,2020-06-10
pink morsel,1551.0,north,2020-06-10
pink morsel,1722.0,south,2020-06-10
pink morsel,1692.0,west,2020-06-10
pink morsel,1662.0,east,2020-06-11
pink morsel,1734.0,north,2020-06-11
pink morsel,1584.0,south,2020-06-11
pink morsel,1545.0,west,2020-06-11
pink morsel,1719.0,east,2020-06-12
pink morsel,1662.0,north,2020-06-12
pink morsel,1614.0,south,2020-06-12
pink morsel,1788.0,west,2020-06-12
pink morsel,1605.0,east,2020-06-13
pink morsel,1779.0,north,2020-06-13
pink morsel,1665.0,south,2020-06-13
pink morsel,1641.0,west,2020-06-13
pink morsel,1560.0,east,2020-06-14
pink morsel,1725.0,north,2020-06-14
pink morsel,1611.0,south,2020-06-14
pink morsel,1575.0,west,2020-06-14
pink morsel,1536.0,east,2020-06-15
pink morsel,1563.0,north,2020-06-15
pink morsel,1773.0,south,2020-06-15
pink morsel,1551.0,west,2020-06-15
pink morsel,1752.0,east,2020-06-16
pink morsel,1572.0,north,2020-06-16
pink morsel,1608.0,south,2020-06-16
pink morsel,1734.0,west,2020-06-16
pink morsel,1500.0,east,2020-06-17
pink morsel,1686.0,north,2020-06-17
pink morsel,1782.0,south,2020-06-17
pink morsel,1731.0,west,2020-06-17
pink morsel,1560.0,east,2020-06-18
pink morsel,1725.0,north,2020-06-18
pink morsel,1578.0,south,2020-06-18
pink morsel,1644.0,west,2020-06-18
pink morsel,1695.0,east,2020-06-19
pink morsel,1566.0,north,2020-06-19
pink morsel,1584.0,south,2020-06-19
pink morsel,1734.0,west,2020-06-19
pink morsel,1674.0,east,2020-06-20
pink morsel,1794.0,north,2020-06-20
pink morsel,1731.0,south,2020-06-20
pink morsel,1599.0,west,2020-06-20
pink morsel,1722.0,east,2020-06-21
pink morsel,1512.0,north,2020-06-21
pink morsel,1653.0,south,2020-06-21
pink morsel,1641.0,west,2020-06-21
pink morsel,1728.0,east,2020-06-22
pink morsel,1695.0,north,2020-06-22
pink morsel,1749.0,south,2020-06-22
pink morsel,1764.0,west,2020-06-22
pink morsel,1596.0,east,2020-06-23
pink morsel,1716.0,north,2020-06-23
pink morsel,1599.0,south,2020-06-23
pink morsel,1644.0,west,2020-06-23
pink morsel,1566.0,east,2020-06-24
pink morsel,1740.0,north,2020-06-24
pink morsel,1641.0,south,2020-06-24
pink morsel,1656.0,west,2020-06-24
pink morsel,1731.0,east,2020-06-25
pink morsel,1599.0,north,2020-06-25
pink morsel,1725.0,south,2020-06-25
pink morsel,1719.0,west,2020-06-25
pink morsel,1725.0,east,2020-06-26
pink morsel,1770.0,north,2020-06-26
pink morsel,1794.0,south,2020-06-26
pink morsel,1713.0,west,2020-06-26
pink morsel,1518.0,east,2020-06-27
pink morsel,1599.0,north,2020-06-27
pink morsel,1743.0,south,2020-06-27
pink morsel,1614.0,west,2020-06-27
pink morsel,1653.0,east,2020-06-28
pink morsel,1692.0,north,2020-06-28
pink morsel,1755.0,south,2020-06-28
pink morsel,1524.0,west,2020-06-28
pink morsel,1713.0,east,2020-06-29
pink morsel,1635.0,north,2020-06-29
pink morsel,1734.0,south,2020-06-29
pink morsel,1578.0,west,2020-06-29
pink morsel,1506.0,east,2020-06-30
pink morsel,1566.0,north,2020-06-30
pink morsel,1653.0,south,2020-06-30
pink morsel,1656.0,west,2020-06-30
pink morsel,1734.0,east,2020-07-01
pink morsel,1593.0,north,2020-07-01
pink morsel,1545.0,south,2020-07-01
pink morsel,1635.0,west,2020-07-01
pink morsel,1731.0,east,2020-07-02
pink morsel,1710.0,north,2020-07-02
pink morsel,1569.0,south,2020-07-02
pink morsel,1599.0,west,2020-07-02
pink morsel,1638.0,east,2020-07-03
